index	sentence1	sentence2	label
2305	Bledsoe gëtt vun de Buffalo Bills verëffentlecht eng Beweegung déi den 33 Joer ale Quarterback opgeregt huet deen all Spill fir d'Equipe déi lescht dräi Saisonen ugefaang huet.	D'Buffalo Bills befreien den Drew Bledsoe hire Quarterback.	1
2306	Déi Däitsch stëmmen éischter fir eng Partei wéi eng Persoun an déi lénks-vun-Mëtt-Sozialdemokraten kommen an de Sondagen net esou gutt wéi de Scharping selwer.	De Rudolph Scharping ass Member vun de Sozialdemokraten.	0
2307	Trotz chinesesche Behaaptungen iwwer Kontroll sinn d'Spannungen iwwer d'Waasser vum Südchinesesche Mier weider eropgaang.	Et gëtt eng territorial Waasser Sträit.	1
2308	D'Doudesstrof ass keen Ofschreckungsmëttel.	Doudesstrof ass en Ofschreckungsmëttel fir Kriminalitéit.	0
2309	Ënnert de faszinante Siten an der Stad sinn d'Onofhängegkeet Hall wou d'Onofhängegkeetserklärung ënnerschriwwe gouf an ee vun den Haaptsymboler vun Amerika fir Fräiheet D'Liberty Bell an der Kongresshal.	D'US Onofhängegkeetserklärung läit an Amerika.	0
2310	Am Aklang mat eiser nationaler Strategie war d'Konzept vun der Operatioun eis Agent Personal an taktesch Infrastruktur Ressourcen weider an der direkter Grenzregioun de Rio Grande River ofzesetzen fir den illegalen Entrée an de Schmuggel vun Auslänner an d'USA ze verhënneren an ofzeschléissen. d'Grenz selwer.	Et gi Schrëtt gemaach fir de Schmuggel vun Auslänner ze stoppen.	1
2311	Eng Haaptsäit Redaktioun an der gréisster Wochenzeitung vu Südafrika The Sunday Times kritiséiert dem President Thabo Mbeki seng "inkompetent" Handhabung vun der kontinuéierlecher Anti-Immigrant Gewalt am Land an fuerdert hien aus dem Amt ze demissionéieren. "Entweder wäert hien net féieren oder hie kann net féieren. Wat och ëmmer de Fall ass d'Konklusioun ass déiselwecht: hie muss goen" liest d'Redaktioun. "An dofir appelléiere mir de President Mbeki: Stellt Iech op am Interessi vun Ärem Land."	"The Sunday Times" ass den Numm vun der gréisster Wochenzeitung a Südafrika.	1
2312	"Privatsphär Affekote waarden mat geschlofen Otem fir ze kucken wat de Privatsphär Kommissär iwwer dëst ze soen huet well et Implikatioune wäit iwwer Google Street View huet" sot Bowman. "Ech mengen mir sinn wierklech um Ufank vun dëser Geschicht net um Enn." Kanada Privatsphär Gesetzer erfuerderen datt eng Persoun déi fotograféiert gëtt hir Zoustëmmung ginn datt d'Biller publizéiert ginn ausser se gi fir journalistesch literaresch oder artistesch Zwecker geholl. Wéi och ëmmer an der Postproduktioun ënnersetzt Google elo all Fotoen un engem automatiséierte Prozess fir d'Gesiichter an d'Nummerplacke vun de Leit ze verschwannen. Ausserdeem kann jidderee spezifesch Biller ufroen déi vum Site geläscht ginn. "D'Privatsphär Bedenken kéinte fir e puer zimmlech schwéier sinn a Leit kënnen nach ëmmer identifizéiert ginn och mat Gesiichter verschwannen" sot Bowman. "Ech sinn net sécher wéi Google d'Konformitéit mam kanadesche Gesetz vu Serviceprovider rationaliséiert déi d'Fotoen hei maachen."	Google ass dem kanadesche Gesetz ënnerworf.	0
2313	1969 huet hien de Rapport ausgeschafft deen den Auswee aus der Partei vum Manifestgrupp proposéiert huet. 1984 nom Berlinguer sengem Doud gouf d'Natta als Parteisekretär gewielt.	Berlinguer Nofolger vun Natta.	0
2314	Hien huet sech fir Kënschtler begeeschtert andeems hien hinnen a schlank Joeren gehollef huet an hir Carrière verfollegt huet sot den Henry Hopkins President vum UCLA Konschtdepartement Direkter vum UCLA/Armand Hammer Musée a Kulturzentrum a fréieren Direkter vun der Weisman Foundation.	Den UCLA/Hammer Museum gëtt vum Henry Hopkins geleet.	1
2315	D'Aktie vun O2 Plc déi dës Woch ausgemaach huet fir 177 Milliarde Pond ($ 313 Milliarde) vun Telefonica SA kaaft ze ginn gefall nodeems d'Deutsche Telekom AG gesot huet datt et keng Konteroffer wäert maachen.	Deutsche Telekom verkaf O2 Plc.	0
2316	De PMDB ass och d'Partei gefouert vum Senator Jader Barbalho de kierzlech gewielte Senat President dee mat eeschte Korruptiounskäschte gefëllt ass.	De Jader Barbalho ass de Senat President.	1
2317	China huet gëschter eng Erausfuerderung fir Amerika hir 50-Joer Dominanz vun der Weltwirtschaft erausgehäit wéi et proposéiert huet den Dollar als Haaptreservewährung vun der Welt mat engem neie globale System ënner der Kontroll vum Internationale Währungsfong ze ersetzen. An engem Muskel-flexéierende Beweegung deen als Versuch gesi gëtt fir déi grouss Verréckelung vun der wirtschaftlecher Kraaft auszenotzen duerch d'Rezessioun déi de Westen erschéngt sot Peking datt d'Roll vum Dollar schlussendlech vum IWF säi sougenannte Special Drawing Right iwwerholl ka ginn ( SDR) eng quasi-Währung déi am Joer 1969 gegrënnt gouf.	D'Special Zeechnen Recht ass eng quasi-Währung.	1
2318	D'Helena Brighton en Affekot fir d'Eliza May deen als Exekutivdirekter vun der Texas Funeral Services Commission gedéngt huet - d'Staatsagence déi d'Begriefnesgeschäft reguléiert - huet behaapt datt si aus hirer staatlecher Aarbecht entlooss gouf well si Froen iwwer SCI opgeworf huet.	D'Helena Brighton ass e Clerk vun der Texas Funeral Services Commission.	0
2319	De Warrington-gebuer Chris Evans dementéiert datt hie wëll gaangen ass trotz dem Radio 1 am Joer 1997 opzehalen a spéider vum Virgin Radio entlooss gouf fir net op d'Aarbecht wärend engem fënnef Deeg Drénkbong ze kommen.	De Chris Evans huet fir Radio 1 geschafft.	1
2320	De Papp vun engem briteschen Zaldot dee gëschter am Irak ëmbruecht gouf huet säi Jong Hommage gemaach. Den 29 Joer ale Corporal Matthew Cornish dee mat zwee jonke Kanner bestuet war gouf no engem Mörserattack op enger Basis zu Basra blesséiert. Hie gouf an d'Spidol bruecht awer ass méi spéit gestuerwen. Hie war deen éischten Zaldot deen an engem Attack op eng britesch Militärverbindung am Irak ëmbruecht gouf. "Ech sinn houfreg op hien als Zaldot an als Jong. Hien huet d'Arméi houfreg gemaach" sot de 60 Joer ale Robin Cornish vu sengem Jong den honnert a fofzéngten briteschen Zaldot deen am Irak ëmbruecht gouf zënter d'Operatiounen am Joer 2003 ugefaang hunn. .	De Matthew Cornish gouf am Irak ëmbruecht.	1
2321	"Eng Force Majeure ass en Akt vu Gott" sot den Affekot Phil Wittmann deen d'New Orleans Saints an de Besëtzer Tom Benson seng lokal Interesse vertrëtt.	New Orleans Saints sinn Besëtz vum Tom Benson.	1
2322	De Peter Voser e 46-Joer alen dee virun 2-1/2 Joer bei ABB vu Shell bäikomm ass wäert de 4. Oktober erëm an d'anglo-hollännesch Firma kommen.	De Peter Voser huet an der Vergaangenheet fir Shell geschafft.	1
2323	Schiitesch a kurdesch politesch Leader hunn e Méindeg Gespréicher iwwer d'Formatioun vun enger neier Regierung weidergefouert a gesot datt si erwaarden datt e komplette Cabinet bannent engem Dag oder zwee ugekënnegt gëtt.	Washington dréckt dem Irak seng Leadere fir Woche vu politeschem Deadlock opzehalen an eng nei Regierung sou séier wéi méiglech ze bilden soen US Beamten.	0
2324	Den Tëschefall zu Mogadishu der somalescher Haaptstad koum wéi d'US Kräften déi lescht Phas vun hirem versprachene 31. Mäerz ugefaang hunn.	D'Haaptstad vu Somalia ass Mogadishu.	1
2325	Déi wichtegst institutionaliséiert Forme vun Unerkennung fir déi déi e wesentleche Bäitrag an de Beräicher vun der Physik Chimie Medezin Literatur wéi och fir déi déi fir Fridden schaffen (a méi rezent am Beräich vun Wirtschaft) sinn d'Nobelpräisser.	Friddensnobelpräis Kandidate goufen gewielt.	0
2326	D'Police gouf en Dënschdeg den Owend an d'Highgrove House geruff d'Haus dat dem Prënz Charles a senger Fra Camilla gehéiert nodeems d'Police en Uruff krut datt et en Andréngen op der Immobilie wier. "Hie gouf am Terrain festgehalen an huet keen Zougang zu Gebaier kritt" sot e Pressespriecher vun der Police Tony Rymer. E Spriecher vun der Immobilie huet refuséiert d'Medien ze kommentéieren a nennt et "eng Saach fir d'Police" an datt all Kommentaren iwwer d'Abrieche sollt duerch si ginn. No enger Spriecherin vun der Gloucester Police gouf e Mann vu Bristol England festgeholl nodeems hien eng Pitchfork ronderëm d'Propriétéit gedréint huet. Den Numm vum 55 Joer ale Mann ass net bekannt ginn mä d'Police huet him wéinst Schrott ugeklot. Hie gouf spéider fräigelooss nodeems hien de Kautioun verëffentlecht huet. D'Camilla an de Charles déi souwuel präsent waren an deemools op der Immobilie geschlof hunn goufen net blesséiert.	De Prënz Charles besëtzt en Immobilie zu Bristol.	0
2327	No der Erklärung vun der Grënnung vum Staat Israel de 14. Mee 1948 si siwen arabesch Staaten a Palästina agaangen an hunn israelesch Kräften engagéiert.	Israelesch Kräften hunn 1948 siwen arabesch Staaten attackéiert.	0
2328	HAVANA Kuba - Den 3. Februar 2005 huet de brasilianesche Minister fir Erzéiung Tarso Genro d'XIV International Fair of Books zu Havana während senger fënnef Deeg Visite op Kuba opgemaach. D'Foire ass geplangt bis den 13. Februar 2005 weiderzemaachen. De Minister Genro huet d'Foire opgemaach a gesot: "Kuba a Brasilien hunn déiselwecht Mëschung an deeselwechten Zoustand vun souveränen Natiounen." Dem Genro no wier et eng Éier fir Brasilien op d'Foire invitéiert ze ginn wou d'Land Éieregäscht war.	Et war eng international Buchmesse zu Kuba am Joer 2005.	1
2329	Zwee Portraite eent vum Reynolds deen aneren vum Gainsborough zënter 1990 zu de meeschte gesichte Wierker an der Art Loss Register Datebank goufen dës Woch erëmfonnt wéi se an Sotheby's fir Evaluatioun bruecht goufen. Och eng Lithographie vum norwegesche Kënschtler Edvard Munch déi am Abrëll aus enger Osloer Konschtgalerie geklaut gouf gouf erëmfonnt laut Noriichten haut.	Dës zwee Portraiten an eng Lithographie vum Edvard Munch goufe mat der Art Loss Register Datebank erëmfonnt.	0
2330	Scotland Yard krut zwee weider Deeg fir néng vun den 13 Männer ze froen déi an koordinéierten Anti-Terrorismus-Razziaen am ganze Land leschten Dënschdeg festgeholl goufen.	13 Männer si bei koordinéierten Anti-Terrorrazzia uechter d'Land leschten Dënschdeg ëmbruecht.	0
2331	Frankräich ass dat eenzegt Land mat zwee voll Regierungswahlen. Parlamentswalen a Frankräich féieren wa se eng nei parlamentaresch Majoritéit schafen zu enger neier Regierung.	Parlamentswale kënnen zu enger neier Regierung a Frankräich féieren.	1
2332	Den IAEA Verwaltungsrot am Februar huet den Iran un de Sécherheetsrot bezeechent suggeréiert datt et den Nuklear Nonproliferatiounsvertrag verletzt huet a kéint probéieren Atomwaffen ze maachen.	Den Iran kéint probéieren Atomwaffen ze maachen no der IAEA Verwaltungsrot.	1
2333	NEW YORK (CBS) - Stellt Iech vir datt Dir en Zoustand entwéckelt wou Dir ufänkt d'Faarf an Ärer Haut ze verléieren. Et gëtt "vitiligo" genannt an et betrëfft Millioune vu Leit hei am Land. Wann Dir un de King of Pop vu senge "Thriller" Deeg erënnert kënnt Dir feststellen datt säin Hauttéin dat war wat Dir vun engem Afro-Amerikaner erwaart. Haut? De Michael Jackson ass sou blass a mëllechwäiss wéi e Geescht. Wat geschitt ass huet hien den Hautzoustand entwéckelt Vitiligo bericht d'CBS Statioun WCBS-TV.	Dem Jackson seng Haut ass méi hell ginn duerch Vitiligo.	1
2334	Den amerikanesche Staatsdepartement huet ugekënnegt datt Russland hiren Ambassadeur an den USA "fir Konsultatioun" zréckgeruff huet wéinst de Bombardementer am Irak.	Eng offiziell Quell am amerikaneschen Ausseministère huet ugekënnegt datt Russland d'USA "fir Consultatioun" genannt huet wéinst de Bombardementer op den Irak.	0
2335	Kanada an d'USA hunn den 30. Januar 1979 en Accord ënnerschriwwen fir den Traité z'änneren fir d'Existenzjuegd vu Waasserfügel z'erméiglechen.	Den Israel-Ägypten Friddensofkommes gouf 1979 ënnerschriwwen.	0
2336	D'Antarktis Ozon 'Lach' gëtt definéiert als Ausdünnung vun der Ozonschicht iwwer de Kontinent op Niveauen déi däitlech ënner dem Niveau vun der Pre-1979 sinn.	D'Ozonloch läit iwwer Antarktis.	1
2337	Ënnert dem Stellafane seng häerzlechste Partisanen ass den David H. Levy Co-Entdecker mam Dr Eugene Shoemaker vun engem Koméit deen no deenen zwee benannt ass deen 1994 ausernee gebrach ass wéi en op de Jupiter gezunn ass a Freedefeier siichtbar vun der Äerd erstallt huet.	De Shoemaker-Levy Koméit gouf vum Shoemaker senger Fra Carolyn an engem Astronom David H. Levy entdeckt.	0
2338	De Skandal ass ee vun e puer menacéiert dem President Cardoso seng véier-Partei Regierung Allianz ze ënnergruewen a kéint ee vun de Brasilien Top Politiker forcéiere - den nei ernannte President vum Senat Jader Barbalho.	De Jador Barbalho ass e Politiker.	1
2339	No Méint vu Planung an Opbau huet de Supreme Commander Dwight Eisenhower Operation Overlord fir de 6. Juni 1944 gesat: e puer 7000 Schëffer op de briteschen Insele sinn op d'Mier gesat an iwwer den englesche Kanal gesegelt an ënner der Leedung vum Feldmarschall Bernard Montgomery  135.000 Zaldoten sinn gelant an hunn dem Feldmarschall Erwin Rommel seng däitsch Positioune laanscht 80 km vun der Normandie Küst gestiermt.	D'Landunge vun der Normandie sinn am Juni 1944 stattfonnt.	1
2340	Heavy Reen hunn Deeler vum Site iwwerschwemmt mat Dosende vun Zelter ënner Waasser verluer während Blëtzschlag d'Etappen beaflosst an d'Kraaftleitungen ausgeschloen hunn.	100 Zelter goufen ewechgewäsch.	0
2341	Time Warner ass déi weltgréisste Medien- an Internetfirma.	Time Warner ass déi weltgréisste Firma.	0
2342	Als Resultat ass den Elefant vum Ausstierwen zréck bruecht dank dem Verbuet vum internationale Handel an Elfenbein an aner Elefantprodukter.	D'Verbuet vum Elfenbenhandel war effektiv fir den Elefant virum Ausstierwen ze schützen.	1
2343	Bis 1979 war d'Alphabetiséierungsquote op Kuba méi héich wéi 90% vergläichbar mat den Tauxen an den USA an aneren entwéckelte Länner.	Den Alphabetiséierungsquote op Kuba ass 90%.	0
2344	Anorexie bei Männercher huet ongeféier sechs Prozent vun de Fäll an enger Iessstéierungsklinik gesinn.	Anorexie gëtt allgemeng bei Männercher.	0
2345	Frot den Andy Grove President vun Intel iwwer seng härteste Geschäftsfuerderung an e nodenkleche Look erschéngt a senge blo Aen.	Den Andy Grove ass President vun Intel.	1
2346	Zakaria Maamar Associate Professor am College of Information Technology an der Zayed University UAE huet dem Science and Development Network (SciDev.Net) gesot datt "Dës Initiativ ass en anere Boost fir d'Fuerschung an d'Entwécklungsaktivitéiten déi an der VAE duerchgefouert ginn. wäert de Fuerscher definitiv déi entspriechend Fongen ubidden fir sou Aktivitéiten z'erhalen a bescht Praktiken an der Gemeinschaft ze förderen. Said Elnaffar Assistent Professer um College vun Informatiounstechnologie op der United Arab Emirates University sot SciDev.Net datt mat dëser Initiativ d'Vereenten Arabesch Emirater d'Leedung huelen an e gutt Beispill setzen andeems se eng staark Entwécklungsinfrastruktur opbauen op Basis vu Wëssen Entdeckung an Fuerschung.	Said Elnaffar ass en Employé vun der United Arab Emirates University.	1
2347	Trainéiert Fräiwëlleger sammelen Basisdaten iwwer Waasserqualitéit a testen fir ausgewielte verdächtegt Verschmotzungen vum Korallenriff.	Fräiwëlleger sammelen Basisdaten.	1
2348	Déi lescht Australierin déi d'Miss Universe gewonnen huet war 1972 dem Perth seng Kerry Anne Wells.	Net zënter 1972 gouf eng australesch Fra Miss Universe genannt.	1
2349	Kyrillesch ass eng Alphabetform déi aus dem griichesche Alphabet ofgeleet ass. D'Personnagen am Skript kucken wesentlech anescht aus dem laténgesche Alphabet dat a ganz Westeuropa benotzt gëtt.	Kyrillesch ass en Alfabet dat fir verschidde slawesch Sproochen benotzt gëtt wéi Russesch.	0
2350	D'Arak Planz zesumme mat der Entdeckung vun engem geheimen iranesche Beräicherungsprogramm am Joer 2003 dem Teheran säi Refus fir d'Uranberäicherung opzehalen an d'Resultater vun den IAEA Inspekteren hunn d'Verdacht iwwer dem Iran säi Programm erhéicht.	Dem Iran säi Programm ass ënner Verdacht wéinst den Erkenntnisser vun den IAEA Inspekteren.	1
2351	Méi wéi 6.400 Wandervullen an aner Déieren goufen zu Nevada duerch Drénkwaasser an de Cyanid-Latz Weiere ëmbruecht déi duerch Goldmineoperatiounen produzéiert goufen.	D'Déieren si vun den Dausende gestuerwen un Drénken an Cyanid-Latzer Haltweiere.	1
2352	Ongeféier 55 Prozent vun der däitscher Ëffentlechkeet si géint den Euro manner wéi 150 Deeg viru seng Aféierung den 1. Januar 2002 huet eng Ëmfro vun der Fuerschungsgrupp Wahlen gewisen.	Der Aféierung vum Euro gouf dogéint.	1
2353	Et gëtt ugeholl datt den amerikanesche Demokratesche Kongress d'Luxussteier déi schonn an den 1990er Joren agefouert goufen erëm op d'Been setzen. D'Suppositiounen hunn dozou gefouert datt d'National Association of Watch and Clock Collectors e Bericht iwwer verschidde Steierfroen opgestallt huet. Materiell Wueren wéi Bijouen Aueren deier Pelz Jetfliger Booter Yachten a Luxusautoe ware schonn 1990 un zousätzlech Steieren ënnerworf ginn. No 3 Joer goufen dës Steieren ofgeschaaft obwuel d'Luxusautosteier nach ëmmer aktiv war fir de nächst 13 Joer.	Den US Kongress kann d'Luxussteier erëm opbauen.	1
